#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.21112}
r,l,t
22.0,90,8.109298
14.0,75,12.884131
5.0,13,13.445329
9.0,59,16.099348
15.0,72,21.5246
7.0,31,24.022107
7.0,51,25.823006
2.0,26,25.878909
3.0,31,27.521495
2.0,24,28.321466
10.0,47,30.117726
12.0,41,33.225468
10.0,50,36.513113
5.0,41,38.671239
13.0,90,45.789093
4.0,31,47.317142
34.0,75,53.76292
19.0,72,58.067241
19.0,88,63.963902
6.0,24,65.772716
19.0,44,68.340084
22.0,75,72.876639
21.0,94,80.849152
7.0,85,86.031609
4.0,29,86.533912
7.0,43,89.713734
6.0,40,91.408688
8.0,30,92.256935
5.0,18,92.711967
1.0,25,92.729854
10.0,42,96.187378
7.0,46,97.600877
9.0,25,99.383033
1.0,27,99.403009
8.0,54,103.794879
12.0,48,107.244529
1.0,25,107.262582
10.0,82,114.146756
5.0,25,114.329659
5.0,57,119.366144
1.0,9,119.373339
3.0,22,119.963938
16.0,56,123.256389
7.0,45,124.957594
8.0,34,127.673265
14.0,77,131.671439
7.0,23,132.569396
24.0,98,140.780675
12.0,103,147.290875
10.0,22,149.01761
7.0,21,149.557852
8.0,28,151.269768
19.0,69,155.079211
14.0,60,158.996643
18.0,47,163.042574
22.0,64,165.981864
11.0,35,168.554498
2.0,31,168.652865
15.0,69,173.412606
10.0,15,174.534245
47.0,144,184.802877
1.0,22,185.100972
9.0,35,186.382671
17.0,68,190.840274
1.0,15,190.852901
5.0,10,191.038286
33.0,89,197.142933
47.0,136,207.161905
35.0,71,212.790183
18.0,81,218.273588
1.0,16,218.288808
15.0,42,221.865735
33.0,82,227.503808
4.0,20,227.679531
1.0,9,227.687658
14.0,41,230.065744
15.0,63,234.816193
1.0,28,234.83692
21.0,52,239.294444
17.0,79,243.689854
9.0,28,245.772454
23.0,89,252.195947
6.0,30,254.707839
1.0,17,254.72197
6.0,60,259.466782
22.0,85,265.814919
1.0,15,265.829793
31.0,83,272.368613
1.0,16,272.417152
5.0,15,273.646421
9.0,31,276.351486
6.0,43,278.64816
8.0,91,283.915114
26.0,64,288.569186
5.0,45,290.306854
5.0,38,291.507456
21.0,79,297.915008
2.0,29,298.061496
13.0,43,301.968627
8.0,73,306.420151
31.0,95,314.82479
5.0,30,315.200634
8.0,71,319.894958
41.0,116,329.35378
30.0,308,354.090364
7.0,72,359.500296
7.0,47,362.79307
7.0,18,363.717823
4.0,28,364.494641
23.0,105,371.876976
6.0,18,372.4714
1.0,20,372.486427
17.0,89,380.132547
6.0,28,381.35529
37.0,130,392.338106
15.0,40,395.79528
20.0,94,403.540464
3.0,12,404.051059
11.0,57,406.649115
4.0,50,409.318026
15.0,46,412.576361
24.0,74,416.457467
4.0,40,417.844431
2.0,33,418.323514
13.0,51,420.293589
21.0,64,423.760013
11.0,66,427.243009
9.0,46,428.921008
21.0,87,434.766598
11.0,82,441.035904
15.0,44,444.816936
32.0,141,454.439607
29.0,60,458.174913
1.0,15,458.187109
1.0,9,458.194153
15.0,27,460.035942
33.0,139,469.530334
2.0,17,469.891351
14.0,92,476.270243
24.0,106,483.748623
13.0,60,487.223816
3.0,27,487.609892
4.0,39,490.101745
26.0,70,494.124252
58.0,122,504.318542
7.0,68,509.085188
45.0,100,516.818929
9.0,35,519.075845
27.0,83,525.999182
11.0,68,530.227254
57.0,125,540.039516
1.0,23,540.056473
16.0,40,543.159782
15.0,52,545.73546
129.0,3000,800.205862
4.0,27,800.382201
12.0,54,804.611361
7.0,22,805.910089
1.0,20,805.924761
33.0,101,813.870898
20.0,90,819.029844
4.0,51,821.129859
5.0,38,822.320017
9.0,37,823.30828
13.0,41,826.662786
33.0,115,835.467552
27.0,67,840.451544
5.0,19,842.078623
1.0,14,842.091075
23.0,34,844.572706
1.0,21,844.587834
10.0,16,845.613227
42.0,83,851.502327
8.0,45,853.102258
34.0,89,859.526019
34.0,122,869.794947
4.0,29,870.164181
6.0,44,873.469128
19.0,28,875.756738
27.0,79,879.908284
9.0,62,883.920734
12.0,101,891.464889
9.0,27,892.308152
18.0,73,896.636659
3.0,45,898.43876
27.0,82,903.089162
35.0,111,911.792988
13.0,70,915.557116
22.0,70,921.105016
1.0,21,921.120089
140.0,3000,1182.202003
21.0,88,1187.337014
4.0,41,1190.351515
10.0,37,1191.756373
26.0,49,1195.096648
17.0,69,1198.800841
5.0,43,1202.318784
19.0,61,1206.197344
14.0,47,1209.46825
10.0,44,1211.20603
15.0,43,1214.601295
3.0,29,1215.884387
1.0,22,1215.905875
24.0,65,1221.107034
1.0,33,1222.517801
9.0,73,1227.164653
12.0,55,1230.147642
1.0,19,1231.083493
3.0,23,1231.181551
5.0,40,1234.13302
8.0,39,1236.671877
17.0,49,1240.178075
18.0,76,1244.599285
1.0,29,1244.622277
1.0,23,1246.619714
6.0,65,1249.634813
4.0,49,1253.062748
16.0,56,1257.052838
9.0,24,1258.493741
17.0,53,1261.049394
4.0,25,1262.415375
21.0,72,1267.739712
8.0,113,1274.992333
1.0,14,1275.004806
3.0,31,1277.232798
11.0,20,1278.490381
19.0,73,1284.027972
19.0,62,1287.646241
21.0,54,1292.18557
6.0,28,1293.126398
10.0,60,1296.592092
1.0,12,1296.603222
36.0,73,1302.765192
2.0,9,1303.050256
26.0,112,1311.633291
39.0,129,1321.122785
20.0,63,1325.038868
11.0,52,1327.717683
10.0,75,1332.051503
8.0,30,1333.263271
16.0,47,1336.860768
8.0,23,1338.066631
8.0,86,1344.7329
1.0,23,1344.753205
9.0,15,1345.983078
14.0,46,1348.092713
18.0,118,1355.747288
3.0,19,1355.840688
1.0,24,1355.862828
30.0,120,1366.359502
12.0,129,1376.839473
1.0,23,1376.857765
26.0,88,1384.11893
1.0,23,1384.140297
54.0,102,1392.473245
1.0,16,1392.488787
24.0,156,1405.533566
11.0,69,1408.945604
8.0,89,1414.656296
8.0,55,1416.922977
1.0,15,1416.934562
16.0,29,1419.389006
14.0,41,1422.515594
3.0,49,1424.632334
20.0,78,1429.023114
1.0,6,1429.030798
17.0,48,1432.11806
23.0,55,1435.566563
9.0,49,1438.208198
47.0,114,1446.332679
40.0,77,1452.512601
3.0,37,1454.940589
37.0,103,1463.355941
26.0,100,1471.830728
33.0,121,1480.08106
10.0,40,1481.712379
6.0,16,1482.15167
17.0,39,1484.032521
19.0,27,1486.155632
35.0,111,1495.274343
7.0,33,1497.482673
14.0,62,1500.51783
15.0,45,1503.946681
41.0,130,1515.132613
5.0,50,1517.027445
11.0,23,1517.870364
2.0,39,1519.184639
11.0,20,1520.494043
39.0,103,1528.81504
1.0,21,1528.83363
16.0,61,1533.884607
13.0,46,1537.419318
9.0,44,1539.65415
10.0,38,1542.264416
18.0,53,1545.699709
15.0,57,1548.340668
3.0,24,1548.63761
7.0,12,1549.543814
11.0,38,1551.377
17.0,46,1553.548871
16.0,62,1556.413635
1.0,16,1556.426187
1.0,16,1556.533337
18.0,97,1563.381955
2.0,27,1563.851408
108.0,3000,1822.39607
1.0,24,1822.417324
15.0,47,1826.457265
30.0,92,1832.189659
20.0,67,1836.195524
38.0,97,1843.241177
36.0,115,1851.931277
48.0,178,1865.711879
28.0,79,1870.098669
49.0,146,1881.836326
1.0,29,1881.862629
3.0,28,1884.17362
13.0,52,1887.19471
8.0,34,1887.951751
11.0,67,1892.933543
46.0,202,1908.230451
32.0,110,1917.530454
1.0,22,1917.547539
38.0,73,1923.236637
39.0,77,1929.619058
39.0,82,1936.269246
8.0,47,1938.074257
20.0,72,1943.820149
10.0,41,1945.900384
18.0,96,1952.579009
1.0,20,1952.594157
27.0,78,1958.792239
2.0,27,1958.859582
32.0,56,1962.677057
63.0,160,1973.968259
50.0,177,1987.721162
8.0,51,1990.367875
146.0,3000,2247.810798
1.0,21,2247.827585
5.0,38,2250.84931
27.0,78,2256.693928
11.0,60,2260.989152
8.0,31,2261.964285
26.0,51,2265.861438
21.0,57,2270.433776
3.0,19,2270.850123
4.0,45,2272.191532
33.0,58,2276.910293
15.0,56,2279.382946
1.0,17,2279.399454
16.0,60,2283.865147
1.0,39,2284.694579
3.0,31,2285.034323
8.0,14,2285.528971
1.0,21,2285.546905
26.0,64,2290.452983
4.0,28,2291.588045
7.0,10,2292.163507
3.0,84,2298.495853
48.0,119,2308.210411
4.0,22,2308.361684
21.0,36,2311.259837
42.0,78,2316.041151
23.0,98,2322.971312
53.0,95,2330.653
10.0,127,2339.869081
9.0,60,2342.937231
1.0,23,2342.962775
16.0,48,2346.551585
17.0,74,2352.976104
12.0,42,2355.18785
2.0,18,2355.7239
14.0,28,2358.184592
49.0,217,2374.741141
33.0,91,2380.466
1.0,17,2380.879263
18.0,59,2383.583407
7.0,32,2384.805893
1.0,27,2384.826111
20.0,50,2389.012658
21.0,87,2395.904485
18.0,78,2401.8588
13.0,53,2406.262329
37.0,98,2413.599369
3.0,35,2414.170952
40.0,83,2419.630797
11.0,47,2423.504554
8.0,15,2424.399478
32.0,77,2429.100183
13.0,26,2430.950163
26.0,63,2435.988217
7.0,32,2436.756815
1.0,14,2436.767941
26.0,75,2442.413491
25.0,67,2446.408882
27.0,92,2453.664813
8.0,42,2454.961847
11.0,36,2457.718661
4.0,25,2458.114095
3.0,25,2458.936064
10.0,33,2460.724192
7.0,34,2462.331056
5.0,16,2463.355288
13.0,64,2468.85756
1.0,12,2468.866667
14.0,30,2471.026641
17.0,26,2472.737536
39.0,135,2482.423707
126.0,3000,2737.949263
14.0,65,2741.37804
58.0,222,2757.855571
140.0,3000,3016.155919
9.0,41,3017.950568
3.0,29,3018.250385
22.0,37,3020.318956
22.0,42,3022.178053
11.0,38,3024.704418
23.0,68,3030.185529
3.0,27,3030.551513
40.0,62,3035.388452
50.0,97,3041.777615
31.0,88,3048.237943
13.0,22,3049.485819
134.0,3000,3304.166237
9.0,33,3305.350116
40.0,101,3311.488684
9.0,37,3313.10766
43.0,70,3317.189624
53.0,99,3323.557565
50.0,91,3329.316839
7.0,22,3330.210138
65.0,158,3343.306765
48.0,109,3351.707975
27.0,100,3359.431753
85.0,214,3376.842634
8.0,16,3377.78752
4.0,13,3378.244296
19.0,49,3381.376999
21.0,31,3383.904995
76.0,98,3392.004644
64.0,104,3400.918908
6.0,18,3401.407768
30.0,68,3405.737675
37.0,86,3411.388567
40.0,63,3414.830535
66.0,144,3426.954257
52.0,85,3432.56918
12.0,54,3434.759106
164.0,2958,3685.490895
4.0,17,3685.92995
67.0,122,3694.830989
67.0,105,3703.283408
25.0,75,3708.332843
83.0,129,3717.12515
53.0,134,3726.204636
40.0,73,3730.531131
117.0,3000,3986.487549
77.0,179,3999.44658
62.0,162,4011.680804
8.0,25,4012.251322
90.0,157,4023.406007
40.0,57,4027.880708
1.0,19,4027.895013
4.0,74,4033.848408
140.0,3000,4287.064586
5.0,12,4287.439357
1.0,23,4287.873895
3.0,42,4289.426014
1.0,19,4289.440808
91.0,123,4299.2363
81.0,138,4310.018966
71.0,158,4322.024103
70.0,124,4331.936192
13.0,62,4336.65189
66.0,113,4344.011597
26.0,30,4346.079272
12.0,21,4346.974869
5.0,17,4347.40095
48.0,65,4351.499576
65.0,94,4358.753587
39.0,42,4361.996937
80.0,111,4370.479612
52.0,86,4375.686176
1.0,26,4376.825521
1.0,19,4376.848297
46.0,65,4381.638769
56.0,103,4389.988513
97.0,304,4414.729192
74.0,132,4425.357659
80.0,122,4435.559834
72.0,155,4446.3239
70.0,208,4462.228527
61.0,95,4469.195916
67.0,130,4479.748552
80.0,162,4493.260701
70.0,153,4504.948369
39.0,93,4510.848119
67.0,100,4517.874868
99.0,174,4530.941721
92.0,123,4541.006859
140.0,3000,4799.108167
74.0,104,4806.816447
10.0,12,4807.930244
34.0,51,4810.697353
28.0,56,4814.05124
58.0,92,4820.400934
97.0,218,4839.476608
15.0,16,4840.712661
57.0,129,4849.813007
8.0,71,4855.373177
84.0,173,4868.623903
52.0,114,4876.424587
13.0,22,4877.385907
3.0,32,4877.692513
25.0,32,4880.251209
67.0,88,4887.612243
87.0,179,4900.913588
1.0,20,4900.929387
71.0,116,4910.001124
11.0,14,4911.031391
72.0,143,4921.743502
107.0,300,4946.037272
73.0,100,4952.337768
58.0,68,4957.368706
1.0,8,4957.378474
57.0,81,4962.931437
59.0,99,4970.319451
2.0,21,4970.374631
9.0,38,4973.364804
85.0,119,4982.588738
56.0,66,4987.740623
1.0,23,4987.762592
113.0,189,5003.337973
5.0,24,5003.721361
95.0,158,5015.29422
96.0,190,5030.444933
1.0,24,5030.467017
51.0,71,5036.28764
13.0,13,5037.23538
102.0,149,5049.788832
94.0,185,5064.420648
8.0,28,5064.945006
77.0,105,5073.853313
16.0,31,5075.200052
35.0,75,5080.072445
9.0,14,5080.866985
85.0,156,5094.104757
30.0,34,5096.978465
102.0,175,5110.697186
95.0,141,5122.554906
108.0,337,5150.764769
15.0,23,5152.13938
84.0,117,5159.609352
26.0,49,5162.543812
15.0,30,5163.873055
1.0,17,5163.885462
12.0,34,5166.792764
1.0,18,5166.807027
16.0,27,5168.055813
68.0,96,5174.601558
17.0,43,5176.215465
33.0,38,5178.790705
58.0,153,5189.983956
56.0,87,5196.178958
57.0,109,5203.363054
46.0,62,5206.943249
139.0,3000,5470.185353
63.0,77,5476.408937
123.0,232,5495.790172
52.0,81,5502.318572
78.0,117,5510.335183
1.0,19,5510.351221
32.0,40,5513.381359
45.0,90,5520.029528
45.0,63,5524.108034
2.0,14,5524.315374
5.0,15,5524.694824
27.0,41,5528.163699
109.0,196,5543.219206
57.0,103,5549.610619
56.0,81,5553.992698
1.0,16,5554.006037
98.0,150,5565.821966
77.0,126,5573.863622
33.0,48,5577.330826
119.0,271,5598.787671
1.0,19,5598.805121
38.0,51,5603.028001
136.0,3000,5900.488
211.0,2277,6129.686077
83.0,140,6141.909104
84.0,184,6159.040646
44.0,87,6165.782652
14.0,16,6167.204861
139.0,3000,6471.443529
57.0,65,6477.648615
46.0,71,6482.256769
11.0,29,6483.267669
1.0,17,6483.286745
76.0,112,6494.192475
59.0,78,6500.701842
50.0,58,6505.72388
57.0,68,6512.34745
1.0,13,6512.363614
6.0,7,6512.837805
115.0,169,6529.200427
1.0,18,6529.222136
109.0,178,6546.849558
1.0,20,6546.864992
66.0,71,6553.345953
89.0,153,6567.5599
102.0,139,6579.13244
60.0,67,6584.976362
118.0,224,6607.069567
18.0,38,6610.000627
61.0,80,6616.046628
28.0,54,6621.185748
145.0,3000,6925.08298
1.0,19,6925.100797
54.0,69,6931.496772
2.0,18,6931.563607
30.0,50,6935.680591
35.0,36,6939.111127
101.0,135,6951.580641
55.0,67,6956.963384
67.0,89,6965.348154
75.0,96,6973.368327
114.0,281,7000.543688
94.0,228,7020.984774
115.0,265,7047.020569
75.0,132,7058.64884
66.0,84,7066.095414
10.0,26,7067.069292
17.0,43,7069.036296
103.0,139,7080.066741
110.0,196,7097.877708
101.0,137,7108.910355
18.0,42,7111.095187
2.0,13,7111.380375
5.0,31,7111.619781
100.0,166,7127.389451
101.0,128,7137.855741
31.0,53,7140.836586
25.0,35,7143.05969
100.0,170,7158.927858
50.0,57,7164.406632
69.0,97,7171.950958
7.0,29,7172.532648
1.0,20,7172.552586
23.0,27,7175.131975
52.0,86,7181.985951
117.0,221,7204.098662
64.0,74,7211.078242
145.0,3000,7510.693286
46.0,95,7517.627144
81.0,126,7528.192307
93.0,220,7544.680794
125.0,321,7569.932403
5.0,11,7570.305104
10.0,27,7571.106086
103.0,131,7579.77412
18.0,36,7581.042077
2.0,20,7581.299824
27.0,56,7583.560742
107.0,194,7598.894608
103.0,147,7609.41611
30.0,53,7612.286566
146.0,3000,7866.088554
94.0,175,7878.730363
17.0,17,7880.032108
100.0,151,7892.733119
115.0,209,7910.089689
85.0,113,7919.264356
1.0,14,7919.277591
103.0,163,7932.436553
15.0,35,7935.392159
18.0,36,7937.228479
1.0,25,7937.246932
120.0,195,7954.084848
1.0,14,7954.095662
5.0,14,7954.503148
1.0,20,7954.521556
122.0,201,7971.556308
87.0,121,7980.251888
51.0,60,7985.170608
7.0,18,7985.615689
49.0,66,7989.519169
77.0,126,7999.84951
94.0,156,8011.69945
63.0,73,8017.632722
107.0,146,8029.499246
95.0,105,8038.140449
53.0,86,8042.814488
1.0,24,8042.832153
41.0,39,8046.27269
1.0,40,8047.153427
100.0,151,8057.588948
120.0,232,8074.767045
112.0,201,8091.417128
145.0,3000,8344.44239
104.0,135,8354.887668
13.0,21,8355.781861
98.0,124,8363.76904
94.0,127,8374.238799
114.0,160,8387.115392
75.0,104,8393.972221
8.0,21,8394.774775
41.0,59,8398.189668
6.0,27,8399.6057
123.0,170,8411.725648
1.0,15,8411.739572
95.0,151,8423.387648
66.0,95,8430.297435
105.0,156,8442.72698
3.0,32,8442.835109
88.0,122,8451.455846
122.0,178,8465.654564
109.0,154,8476.423259
122.0,369,8505.783291
101.0,184,8520.129853
83.0,109,8528.433497
113.0,162,8541.666132
63.0,99,8547.922374
103.0,155,8558.930189
85.0,107,8567.009864
106.0,178,8579.880233
32.0,48,8582.47447
70.0,98,8591.056952
40.0,53,8594.255415
54.0,73,8599.343008
68.0,99,8605.601759
73.0,79,8612.059574
107.0,138,8623.543172
84.0,116,8632.866041
127.0,262,8654.280569
112.0,196,8669.194531
109.0,143,8679.738356
124.0,286,8703.222005
1.0,23,8703.240815
142.0,3000,8956.642739
120.0,254,8977.12962
84.0,113,8986.371904
204.0,1603,9121.842234
120.0,213,9139.028337
289.0,3000,9394.886437
117.0,211,9411.54211
57.0,90,9417.496463
123.0,183,9432.631158
22.0,48,9434.732678
102.0,147,9445.732078
122.0,198,9460.599617
107.0,130,9469.788625
100.0,136,9479.080542
86.0,103,9486.794681
108.0,149,9497.903637
78.0,98,9504.339834
1.0,20,9504.356591
47.0,93,9512.181929
118.0,254,9532.380011
25.0,72,9536.170451
6.0,14,9536.601298
8.0,31,9537.471232
14.0,28,9538.663946
111.0,162,9550.323797
125.0,209,9565.379923
119.0,178,9580.248429
125.0,232,9599.383523
126.0,207,9615.7983
73.0,84,9621.707283
95.0,179,9634.677513
126.0,292,9658.829167
142.0,3000,9913.652589
53.0,81,9918.207766
136.0,3000,10185.334198
4.0,20,10185.710842
101.0,145,10196.508586
83.0,96,10204.690974
132.0,294,10229.025547
58.0,66,10233.895838
126.0,195,10248.775629
5.0,29,10249.235408
39.0,48,10252.258081
124.0,179,10266.032792
5.0,22,10267.499619
142.0,3000,10526.019913
31.0,46,10528.839966
7.0,29,10529.638176
39.0,65,10532.791155
1.0,20,10532.808969
35.0,43,10536.098208
136.0,397,10567.704408
82.0,113,10575.329314
96.0,100,10583.849533
75.0,98,10590.894569
234.0,2151,10777.02763
1.0,17,10777.04077
43.0,76,10783.565783
131.0,279,10807.224195
94.0,129,10816.572487
112.0,201,10833.229543
134.0,208,10850.490778
127.0,385,10881.500406
128.0,366,10911.881675
64.0,82,10917.30724
242.0,834,10986.358692
133.0,230,11004.321625
123.0,165,11017.882882
39.0,53,11020.863123
135.0,266,11041.182299
287.0,922,11119.651083
73.0,96,11126.342021
96.0,129,11137.102219
135.0,231,11155.229873
31.0,53,11158.013523
285.0,720,11217.599808
135.0,266,11238.726317
134.0,225,11256.235806
121.0,213,11273.251058
86.0,93,11280.60625
138.0,227,11299.625245
37.0,50,11303.220623
271.0,482,11345.914788
1.0,27,11345.943891
100.0,123,11357.28131
9.0,38,11357.873885
106.0,161,11370.63172
121.0,256,11393.3711
65.0,90,11398.950981
1.0,26,11398.972849
141.0,254,11420.334742
72.0,111,11429.429886
114.0,146,11441.73627
1.0,24,11441.757432
267.0,429,11480.708635
136.0,220,11499.093807
69.0,105,11505.915007
16.0,21,11507.197318
130.0,186,11521.161817
129.0,162,11534.582629
276.0,404,11568.994327
17.0,41,11570.303454
120.0,168,11582.511714
1.0,20,11582.527522
134.0,222,11600.826841
254.0,411,11633.75447
96.0,132,11642.336926
136.0,312,11668.429588
132.0,211,11683.761668
141.0,312,11708.132097
2.0,22,11708.184218
24.0,43,11709.925226
5.0,27,11711.153636
134.0,259,11730.520972
128.0,183,11744.491517
296.0,506,11786.557201
171.0,348,11813.815964
91.0,107,11822.088751
54.0,63,11826.432827
19.0,36,11828.206469
43.0,63,11831.907593
113.0,139,11842.521961
7.0,34,11843.180434
1.0,36,11844.801743
7.0,22,11845.251842
127.0,191,11859.452904
104.0,144,11870.596447
134.0,195,11886.67755
45.0,62,11890.463281
123.0,216,11907.628625
6.0,35,11908.186199
232.0,351,11935.84465
221.0,350,11965.705977
107.0,177,11980.178399
263.0,475,12020.09248
141.0,440,12056.863291
103.0,107,12066.532565
1.0,41,12070.053922
1.0,21,12070.071933
79.0,88,12077.543609
368.0,633,12131.599055
315.0,548,12178.75979
2.0,28,12179.218261
104.0,144,12190.596815
11.0,36,12191.871846
1.0,10,12191.87999
140.0,202,12207.697901
2.0,44,12209.813484
138.0,294,12234.166274
119.0,209,12250.152493
132.0,201,12266.808076
137.0,390,12298.898577
81.0,83,12305.654645
51.0,52,12309.749847
114.0,179,12323.06267
75.0,100,12329.701865
100.0,123,12338.452337
282.0,511,12379.370653
292.0,518,12421.747343
1.0,8,12421.753647
1.0,39,12424.052824
129.0,203,12439.9791
180.0,306,12464.087533
108.0,128,12474.489137
269.0,404,12506.333467
381.0,805,12572.061132
63.0,69,12577.529932
383.0,697,12637.746477
358.0,541,12682.262992
4.0,31,12682.601486
287.0,677,12738.397448
388.0,670,12795.462364
269.0,476,12837.023466
102.0,124,12846.864307
104.0,126,12857.665007
77.0,91,12865.558037
128.0,154,12879.066762
64.0,82,12885.469793
93.0,118,12894.373596
81.0,110,12904.490661
47.0,114,12913.218565
400.0,763,12978.826168
8.0,18,12979.595094
349.0,665,13036.724685
1.0,17,13036.736966
141.0,527,13082.764379
28.0,58,13085.35981
22.0,46,13088.767064
132.0,241,13108.209251
1.0,24,13108.229352
129.0,188,13124.473964
2.0,31,13124.532691
87.0,120,13132.697658
1.0,27,13132.717716
138.0,176,13147.522079
59.0,74,13153.884883
181.0,315,13181.647151
250.0,600,13234.262982
101.0,142,13246.062131
204.0,459,13285.373716
7.0,33,13285.906989
140.0,329,13312.958892
136.0,201,13327.493324
106.0,113,13336.727142
103.0,137,13346.305762
120.0,125,13357.091583
7.0,31,13358.187587
118.0,138,13370.117346
1.0,22,13370.133883
91.0,99,13378.499721
1.0,18,13378.514143
60.0,78,13385.756209
252.0,436,13422.356285
134.0,326,13450.281032
135.0,184,13466.075738
368.0,620,13517.557643
3.0,32,13517.664363
63.0,82,13523.870409
136.0,189,13539.422426
68.0,88,13546.588257
358.0,508,13590.067625
333.0,613,13640.428093
140.0,267,13663.782744
98.0,165,13677.340243
480.0,880,13751.533912
93.0,135,13761.740444
94.0,98,13769.674004
268.0,394,13802.641835
94.0,118,13810.833405
335.0,663,13868.246685
140.0,269,13889.667351
138.0,304,13914.611207
474.0,1326,14029.499994
11.0,37,14030.404426
59.0,79,14036.815573
134.0,286,14059.399303
174.0,363,14091.773982
1.0,15,14091.786679
166.0,373,14126.030879
28.0,34,14129.165346
225.0,367,14164.18277
239.0,328,14199.202585
371.0,798,14287.122534
139.0,296,14322.79497
271.0,545,14367.671889
1.0,20,14367.686653
64.0,81,14373.758227
1.0,21,14373.776153
61.0,79,14380.663474
275.0,421,14417.177019
21.0,33,14419.002595
138.0,250,14439.195869
328.0,647,14493.006575
233.0,317,14519.516736
370.0,617,14569.698786
66.0,79,14575.027553
239.0,386,14606.858357
97.0,114,14616.350646
88.0,107,14624.791034
272.0,460,14661.928397
34.0,56,14665.149684
270.0,613,14714.572252
283.0,650,14768.177117
2.0,21,14768.228395
141.0,248,14787.793387
222.0,296,14812.794989
90.0,141,14823.21107
113.0,134,14832.775028
138.0,255,14852.720351
16.0,23,14853.955494
141.0,433,14889.523883
115.0,174,14904.010012
260.0,483,14944.014134
1.0,6,14944.019426
1.0,20,14944.033317
136.0,490,14985.320637
269.0,557,15030.381777
232.0,337,15056.890723
37.0,45,15060.601612
298.0,627,15111.595418
91.0,107,15119.447212
210.0,901,15192.584236
22.0,52,15194.757968
121.0,167,15208.277333
150.0,283,15229.356819
336.0,638,15282.705299
1.0,12,15282.715987
39.0,50,15286.164033
52.0,71,15291.135213
120.0,207,15306.217592
337.0,694,15363.369478
137.0,205,15377.968228
69.0,98,15383.854414
141.0,222,15400.508562
129.0,191,15415.5184
36.0,43,15418.784397
155.0,390,15449.924166
329.0,597,15499.525223
273.0,432,15534.899716
122.0,202,15550.717426
76.0,107,15559.415736
140.0,349,15587.117992
91.0,112,15595.501984
169.0,376,15625.946822
138.0,213,15642.381368
66.0,112,15649.676098
131.0,186,15663.71703
50.0,72,15669.101952
208.0,314,15694.64265
358.0,610,15744.601049
133.0,192,15759.405529
130.0,241,15777.898671
60.0,84,15783.271267
352.0,776,15847.596444
43.0,55,15851.276089
100.0,139,15862.111622
222.0,437,15896.588024
140.0,244,15916.963658
36.0,52,15919.998423
391.0,690,15975.771008
380.0,954,16054.800421
1.0,22,16054.818043
239.0,307,16080.02148
131.0,247,16099.10834
134.0,163,16112.591107
152.0,452,16148.932011
1.0,17,16148.944381
211.0,262,16170.311977
20.0,29,16171.630972
138.0,232,16189.032104
44.0,82,16193.877342
139.0,228,16212.550584
102.0,164,16224.199163
141.0,480,16264.008907
422.0,881,16337.160707
306.0,516,16378.966398
137.0,245,16397.654804
5.0,35,16398.614628
151.0,273,16421.08303
35.0,53,16423.984942
76.0,76,16430.224319
